,place_name,place_id,lat,lng,type,weekday,hour,moment_value,time
7565,Zala Futsal,ChIJW5zUaymv1TER7SQGj6JNt2Y,0.5049085999999999,101.4379532,gym,thursday,11,13,2019-05-09 11:00:00
7566,MAXX SALON FOR MEN (RUDY HADISUARNO),ChIJeablhtau1TERmhvb7Iw6mDw,0.4808061000000001,101.440224,hair_care,thursday,11,55,2019-05-09 11:00:00
7567,Omar Barbershop,ChIJwYFR6e6o1TER4aSbzo_pmpE,0.4660990999999999,101.4038227,hair_care,thursday,11,7,2019-05-09 11:00:00
7568,Pangkas rambut prima jaya,ChIJaWDw71mv1TERMdrBp54ebQ8,0.4452280999999999,101.44601740000002,hair_care,thursday,11,54,2019-05-09 11:00:00
7569,Rumah Sakit Mata SMEC Pekanbaru,ChIJL1qmY9au1TERNTEegteoAXQ,0.4800504999999999,101.4391045,hospital,thursday,11,51,2019-05-09 11:00:00
7570,Apotik Medika Pekanbaru,ChIJzUUKSAms1TERHrz-NzGnJXE,0.5283831,101.4383438,pharmacy,thursday,11,28,2019-05-09 11:00:00
7571,GUARDIAN - Giant Nangka,ChIJ7bGCVEyp1TERUBZTcYRcEGQ,0.5034773,101.4309036,pharmacy,thursday,11,0,2019-05-09 11:00:00
7572,Kimia Farma Nangka,ChIJh9iTKEyp1TERLFXNBbscPng,0.5031139,101.428442,pharmacy,thursday,11,40,2019-05-09 11:00:00
7573,Milagros Pekanbaru (Stokis Resmi),ChIJqQQ-7VGp1TERVDOfQL0qSSI,0.5071829000000001,101.4274189,pharmacy,thursday,11,23,2019-05-09 11:00:00
7574,Apotek Mandiri,ChIJ71mHKRKs1TERGiK99NMnwn8,0.5286059000000001,101.44771779999999,pharmacy,thursday,11,23,2019-05-09 11:00:00
7575,Apotek Kimia Farma Melur,ChIJZaJVnAWs1TERXCjTFQUcK6k,0.5281544,101.4342276,pharmacy,thursday,11,83,2019-05-09 11:00:00
7576,Apotek Trans,ChIJCT6Y-eKr1TEROfR-Hc-uMDw,0.5174228000000001,101.42126529999999,pharmacy,thursday,11,25,2019-05-09 11:00:00
7577,Apotek Kimia Farma,ChIJAQvyG_So1TERYVVc9OdCUoY,0.4644140000000001,101.40166049999999,pharmacy,thursday,11,45,2019-05-09 11:00:00
7578,Kimia Farma Apotek 596,ChIJCaeidEOo1TERl1DlVnrrZ0M,0.4638543999999999,101.3796536,pharmacy,thursday,11,53,2019-05-09 11:00:00
7579,Milagros Pekanbaru (Stokis Resmi),ChIJ4cvCMOWx1TERFXL8sAzf7pU,0.5054333,101.5343142,pharmacy,thursday,11,22,2019-05-09 11:00:00
7580,Kenken Petshop,ChIJocgBRSqs1TERN2VzaQeQEL0,0.5168680000000001,101.475636,pet_store,thursday,11,26,2019-05-09 11:00:00
7581,EVO PETSHOP AND COFFEESHOP,ChIJB4CiO2St1TERpAV6IwxlFO8,0.516386,101.44172900000001,pet_store,thursday,11,87,2019-05-09 11:00:00
7582,EVO PETSHOP AND COFFEESHOP,ChIJbVLH17Ot1TERtV0sw87XD34,0.5163732,101.4414775,pet_store,thursday,11,87,2019-05-09 11:00:00
7583,Happy Puppy,ChIJI4X9Y42r1TERI3V4hdkFlWA,0.535046,101.4231979,night_club,thursday,11,1,2019-05-09 11:00:00
7584,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,night_club,thursday,11,12,2019-05-09 11:00:00
7585,Happy Puppy Sudirman,ChIJrX9EVxKs1TERy1Pvkk4dJPA,0.4887462,101.4540202,night_club,thursday,11,1,2019-05-09 11:00:00
7586,NEW PARAGON KTV POOL & CAFE,ChIJJX3PK2us1TERVOX4W6ETvQg,0.5347780999999999,101.45347740000001,night_club,thursday,11,0,2019-05-09 11:00:00
7587,Terminal 8,ChIJsWPnqLyu1TERctXbYsftvdE,0.5055955000000001,101.451216,night_club,thursday,11,2,2019-05-09 11:00:00
7588,Arena Entertaiment,ChIJGWHdnLKu1TER9_FWedco2Vo,0.5058694000000001,101.43507240000001,night_club,thursday,11,5,2019-05-09 11:00:00
7589,Family Box,ChIJGYaFW5Ku1TERV-hZ8QetPps,0.4994803,101.4661837,night_club,thursday,11,2,2019-05-09 11:00:00
7590,Club Executive CE7,ChIJJfqMZwms1TERFl6DPJfVDp0,0.528563,101.43829040000001,night_club,thursday,11,0,2019-05-09 11:00:00
7591,MP Club,ChIJSRPzUhKs1TERfY0QakYb8eQ,0.5318499000000001,101.4480708,night_club,thursday,11,0,2019-05-09 11:00:00
7592,CGV Studio Pekanbaru,ChIJYcEdBaiu1TERQJJuhdns2t8,0.5101367,101.4469543,movie_theater,thursday,11,22,2019-05-09 11:00:00
7593,Ciputra Seraya XXI,ChIJVfTatHiCeC4RKlB6jQtU7Lg,0.5360614,101.4301886,movie_theater,thursday,11,31,2019-05-09 11:00:00
7594,Cinemaxx Living World,ChIJEXOan7Gp1TERG4PKT1ntqV4,0.5002414000000001,101.4200645,movie_theater,thursday,11,1,2019-05-09 11:00:00
7595,Metro Plaza,ChIJt7c8oJOu1TERJ1eGqIm9wU8,0.4997860999999999,101.46378179999999,shopping_mall,thursday,11,62,2019-05-09 11:00:00
7596,Kedaung Table Top Plaza,ChIJyciJeTmp1TERkUcA-ZYa_-E,0.49243590000000004,101.419789,shopping_mall,thursday,11,90,2019-05-09 11:00:00
7597,Swalayan 999 harapan raya,ChIJZS0kMb6u1TERFlbNO2g-Gxs,0.4928907,101.4521209,supermarket,thursday,11,27,2019-05-09 11:00:00
7598,Colour's Mart,ChIJaaapX1uo1TERxXkY6fF0p3Q,0.4647808,101.3782361,supermarket,thursday,11,19,2019-05-09 11:00:00
7599,Indomaret Sudirman 422,ChIJqy2zmaSu1TERg3atYLQeud0,0.5073584,101.4503607,supermarket,thursday,11,30,2019-05-09 11:00:00
7600,Alfamart Kini Balu,ChIJ_41NHD2s1TERMT083HBqGqw,0.5261210999999999,101.4592768,supermarket,thursday,11,46,2019-05-09 11:00:00
7601,Indomaret,ChIJGb3o5ROs1TERvVixLMtEYLo,0.5297386000000001,101.4499334,supermarket,thursday,11,6,2019-05-09 11:00:00
7602,Lotte Wholesale Pekanbaru,ChIJ-_2DtVqp1TER0T9vmjaboOc,0.5062468999999999,101.420908,supermarket,thursday,11,66,2019-05-09 11:00:00
7603,Pasar Buah Pekanbaru,ChIJz5WQkb6u1TEROcnCcmB6jdA,0.5346524,101.4474015,supermarket,thursday,11,27,2019-05-09 11:00:00
7604,Alfamart Tuanku Tambusai 2,ChIJyfFlekap1TERfuT5iQindNg,0.5010777000000001,101.4203673,supermarket,thursday,11,2,2019-05-09 11:00:00
7605,Transmart Carrefour Pekanbaru,ChIJyWEmYOOr1TERCg6J8CqOomA,0.5031186000000001,101.4200232,supermarket,thursday,11,21,2019-05-09 11:00:00
7606,Swalayan 999 harapan raya,ChIJZS0kMb6u1TERFlbNO2g-Gxs,0.4928907,101.4521209,store,thursday,11,27,2019-05-09 11:00:00
7607,Naga Swalayan,ChIJjQiDPMyu1TER-VkVgSVp_k8,0.4907185999999999,101.4388513,store,thursday,11,76,2019-05-09 11:00:00
7608,Toserba Mama,ChIJRfl9KRKs1TERZ24eaPgtW3M,0.5292235,101.4477167,store,thursday,11,27,2019-05-09 11:00:00
7609,TOSERBA FHAJAR ( SWALAYAN ECERAN & GROSIR ),ChIJPTvsv42u1TERlh28FYGHenU,0.500128,101.469479,store,thursday,11,100,2019-05-09 11:00:00
7610,Colour's Mart,ChIJaaapX1uo1TERxXkY6fF0p3Q,0.4647808,101.3782361,store,thursday,11,19,2019-05-09 11:00:00
7611,V-Communication,ChIJe99uAhOs1TERbsf38JkAKCs,0.5326945,101.4481772,store,thursday,11,57,2019-05-09 11:00:00
7612,3Store Pekanbaru,ChIJR2fFxcKu1TERCa9y0vH1KJw,0.5355850999999998,101.4301636,store,thursday,11,31,2019-05-09 11:00:00
7613,Indonesian Bakery,ChIJHerhDAqs1TERUrN1gOhowUg,0.5303456999999999,101.4342577,store,thursday,11,41,2019-05-09 11:00:00
7614,Bandara Internasional SSK II Pekanbaru,ChIJDYL1Kzqv1TER0XfHoqGdrRU,0.46469099999999997,101.4478337,airport,friday,11,59,2019-05-10 11:00:00
7615,Bandar Udara Internasional Syarif Kasim II Pekanbaru,ChIJQakSBOev1TERLG6Pg9un_R8,0.4645344,101.4483296,airport,friday,11,84,2019-05-10 11:00:00
7616,Sultan Syarif Kasim II International Airport,ChIJxwFScDmv1TERljqI_TQ4_JM,0.4644616,101.44815559999999,airport,friday,11,84,2019-05-10 11:00:00
7617,Bank Danamon Pekanbaru - Simpang Pasar Bawah,ChIJf-XeYQ2s1TERV0lMbulRGtA,0.5365985999999999,101.4433547,bank,friday,11,47,2019-05-10 11:00:00
7618,Danamon KC WAHID HASYIM,ChIJEyqnQRKs1TERya0An_4EkhI,0.5272717,101.4481716,bank,friday,11,67,2019-05-10 11:00:00
7619,Mandiri KCP Pekanbaru Ahmad Yani,ChIJo_t6Ww6s1TER_mgpi_PrG90,0.5195924,101.44427009999998,bank,friday,11,46,2019-05-10 11:00:00
7620,Mandiri Pekanbaru Jalan Riau,ChIJL-gB6Yqr1TERJ5YF0ui5ja8,0.5351117,101.43770740000001,bank,friday,11,68,2019-05-10 11:00:00
7621,Bank BNI Syariah KCP Panam,ChIJSfptz_Oo1TERYlFeYarvQBY,0.4639601,101.3972177,bank,friday,11,41,2019-05-10 11:00:00
7622,Bank Syariah Mandiri KCP Pekanbaru Sudirman Bawah,ChIJn46FShKs1TER6f57XUZCj3o,0.5304854,101.44780820000001,bank,friday,11,49,2019-05-10 11:00:00
7623,Bank Mandiri - KCP Pekanbaru Panam,ChIJNVYGCUSo1TER8Iyg616RTp4,0.46378909999999995,101.4097403,bank,friday,11,89,2019-05-10 11:00:00
7624,BANK BTN KC PEKANBARU,ChIJexsI76au1TERfvSmQayPhGY,0.512274,101.4486575,bank,friday,11,69,2019-05-10 11:00:00
7625,Happy Puppy,ChIJI4X9Y42r1TERI3V4hdkFlWA,0.535046,101.4231979,bar,friday,11,1,2019-05-10 11:00:00
7626,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,bar,friday,11,7,2019-05-10 11:00:00
7627,Happy Puppy Sudirman,ChIJrX9EVxKs1TERy1Pvkk4dJPA,0.4887462,101.4540202,bar,friday,11,1,2019-05-10 11:00:00
7628,Base Came Telkomsel,ChIJD83qBz2s1TERw0VjmFhUWHM,0.5268183000000001,101.45884790000001,bar,friday,11,80,2019-05-10 11:00:00
7629,NEW PARAGON KTV POOL & CAFE,ChIJJX3PK2us1TERVOX4W6ETvQg,0.5347780999999999,101.45347740000001,bar,friday,11,0,2019-05-10 11:00:00
7630,Bier Haus Cafe,ChIJxb7ZvvKr1TERKLhwjiUNnOc,0.5329904999999999,101.42378570000001,bar,friday,11,1,2019-05-10 11:00:00
7631,Terminal 8,ChIJsWPnqLyu1TERctXbYsftvdE,0.5055955000000001,101.451216,bar,friday,11,4,2019-05-10 11:00:00
7632,Brown Salon,ChIJk0pCUxKs1TER6deV7WAfOpU,0.531199,101.448033,beauty_salon,friday,11,50,2019-05-10 11:00:00
7633,Toko Buku Gramedia - Pekanbaru,ChIJn5vmlbyu1TERMsSjQhzSOEM,0.5101001000000001,101.4498796,book_store,friday,11,27,2019-05-10 11:00:00
7634,Bookstore Zanafa,ChIJjcHMLFmo1TER5gukebmKRwo,0.4644452999999999,101.3852567,book_store,friday,11,69,2019-05-10 11:00:00
7635,toko buku yasperin,ChIJM7uy202p1TERBRH2gKTTLb8,0.5045050000000001,101.428722,book_store,friday,11,0,2019-05-10 11:00:00
7636,Toko Muazzam,ChIJHcXDuWCp1TERyJEqFwY4fMQ,0.5114508,101.41018570000001,book_store,friday,11,39,2019-05-10 11:00:00
7637,Al Mumtaz,ChIJhwvyG_So1TERs7EZamIMYL4,0.4599603,101.3600189,book_store,friday,11,56,2019-05-10 11:00:00
7638,AZMAR FOTOCOPY,ChIJ9___WJdO1DERt4jk6o70Btw,0.6736778999999999,101.5877454,book_store,friday,11,46,2019-05-10 11:00:00
7639,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,cafe,friday,11,7,2019-05-10 11:00:00
7640,Gerobak Kopi Rambo,ChIJ9c2iGKKu1TER_Bn7_bdrjDM,0.5086729,101.45452009999998,cafe,friday,11,17,2019-05-10 11:00:00
7641,Kedai Kopi Kerisweet,ChIJKXglLp-u1TEReJDI44jT4rQ,0.5110669999999999,101.4587935,cafe,friday,11,23,2019-05-10 11:00:00
7642,Temok Cafe (Bakso Temok),ChIJx9CIK6Cu1TERgvQVRCgEDbg,0.5129536000000001,101.4562927,cafe,friday,11,12,2019-05-10 11:00:00
7643,Dapur Cokelat Pekanbaru,ChIJg5dz7xus1TERV-dqnk8lFLI,0.5207906,101.449843,cafe,friday,11,44,2019-05-10 11:00:00
7644,JCO Giant Pekan Baru,ChIJVTderE2p1TERWHFnz_Uyhb8,0.503537,101.43063599999999,cafe,friday,11,0,2019-05-10 11:00:00
7645,Musholla Darun na'im Sukaramai,ChIJn2yrMxCs1TEROFCAcUSWFKE,0.5263436,101.44722890000001,mosque,friday,11,77,2019-05-10 11:00:00
7646,MASJID NURUL AMAL,ChIJ856mJjOv1TERKQc3W9Pm4II,0.4663679999999999,101.4350536,mosque,friday,11,52,2019-05-10 11:00:00
7647,Masjid Raudhatul Ma'ruf,ChIJpXK8dRGv1TER9PaCbZZjh4I,0.46533739999999996,101.4650411,mosque,friday,11,41,2019-05-10 11:00:00
7648,Masjid Darul Aman,ChIJY0uQsJWo1TER4EbLhXlHOn8,0.45676300000000003,101.40902109999999,mosque,friday,11,35,2019-05-10 11:00:00
7649,Klinik Pratama RUMAH ZAKAT,ChIJ7e4jIKiu1TERgapsJ66qz4A,0.5143400000000001,101.443855,doctor,friday,11,71,2019-05-10 11:00:00
7650,"Doctor Raymond Widjajahakim, Sp. KK",ChIJHc26GQis1TERYnAhzXxbhF4,0.5256361999999999,101.43412959999999,doctor,friday,11,30,2019-05-10 11:00:00
7651,Rumah Sakit Mata SMEC Pekanbaru,ChIJL1qmY9au1TERNTEegteoAXQ,0.4800504999999999,101.4391045,doctor,friday,11,62,2019-05-10 11:00:00
7652,Klinik Narita,ChIJ39iOd5us1TERvOnPszR_FGQ,0.5638818999999999,101.44050949999999,doctor,friday,11,48,2019-05-10 11:00:00
7653,Griya Satwa Pekanbaru,ChIJwXvyJ-yo1TERcQM8AiEcTj4,0.46546679999999996,101.4037327,doctor,friday,11,69,2019-05-10 11:00:00
7654,Riona Dental Care,ChIJ34RN8luu1TERqat70t-fqDg,0.49926170000000003,101.4651126,dentist,friday,11,73,2019-05-10 11:00:00
7655,"Praktek Dokter Gigi, drg. Agung T Prakoso Sp.BM, drg Diana Yuliarti, drg. Veni S. , Klinik Gigi Yassar",ChIJT_VHaoWs1TERutKEtnL8d3o,0.5604149999999999,101.444118,dentist,friday,11,75,2019-05-10 11:00:00
7656,Klinik Narita,ChIJ39iOd5us1TERvOnPszR_FGQ,0.5638818999999999,101.44050949999999,dentist,friday,11,48,2019-05-10 11:00:00
7657,Dokter Gigi Yuliana,ChIJ74AiS7Cu1TERZ8XkX1iIMZw,0.5047393,101.4425202,dentist,friday,11,61,2019-05-10 11:00:00
7658,LUQYANA DENTAL CLINIC by. Drg Yuliana,ChIJyyfKSrCu1TEREbVHZCtZjek,0.5048328,101.4424539,dentist,friday,11,56,2019-05-10 11:00:00
7659,Zala Futsal,ChIJW5zUaymv1TER7SQGj6JNt2Y,0.5049085999999999,101.4379532,gym,friday,11,0,2019-05-10 11:00:00
7660,MAXX SALON FOR MEN (RUDY HADISUARNO),ChIJeablhtau1TERmhvb7Iw6mDw,0.4808061000000001,101.440224,hair_care,friday,11,36,2019-05-10 11:00:00
7661,Omar Barbershop,ChIJwYFR6e6o1TER4aSbzo_pmpE,0.4660990999999999,101.4038227,hair_care,friday,11,26,2019-05-10 11:00:00
7662,Pangkas rambut prima jaya,ChIJaWDw71mv1TERMdrBp54ebQ8,0.4452280999999999,101.44601740000002,hair_care,friday,11,45,2019-05-10 11:00:00
7663,Rumah Sakit Mata SMEC Pekanbaru,ChIJL1qmY9au1TERNTEegteoAXQ,0.4800504999999999,101.4391045,hospital,friday,11,62,2019-05-10 11:00:00
7664,Apotik Medika Pekanbaru,ChIJzUUKSAms1TERHrz-NzGnJXE,0.5283831,101.4383438,pharmacy,friday,11,19,2019-05-10 11:00:00
7665,GUARDIAN - Giant Nangka,ChIJ7bGCVEyp1TERUBZTcYRcEGQ,0.5034773,101.4309036,pharmacy,friday,11,28,2019-05-10 11:00:00
7666,Kimia Farma Nangka,ChIJh9iTKEyp1TERLFXNBbscPng,0.5031139,101.428442,pharmacy,friday,11,31,2019-05-10 11:00:00
7667,Milagros Pekanbaru (Stokis Resmi),ChIJqQQ-7VGp1TERVDOfQL0qSSI,0.5071829000000001,101.4274189,pharmacy,friday,11,53,2019-05-10 11:00:00
7668,Apotek Mandiri,ChIJ71mHKRKs1TERGiK99NMnwn8,0.5286059000000001,101.44771779999999,pharmacy,friday,11,20,2019-05-10 11:00:00
7669,Apotek Kimia Farma Melur,ChIJZaJVnAWs1TERXCjTFQUcK6k,0.5281544,101.4342276,pharmacy,friday,11,66,2019-05-10 11:00:00
7670,Apotek Trans,ChIJCT6Y-eKr1TEROfR-Hc-uMDw,0.5174228000000001,101.42126529999999,pharmacy,friday,11,59,2019-05-10 11:00:00
7671,Apotek Kimia Farma,ChIJAQvyG_So1TERYVVc9OdCUoY,0.4644140000000001,101.40166049999999,pharmacy,friday,11,29,2019-05-10 11:00:00
7672,Kimia Farma Apotek 596,ChIJCaeidEOo1TERl1DlVnrrZ0M,0.4638543999999999,101.3796536,pharmacy,friday,11,40,2019-05-10 11:00:00
7673,Milagros Pekanbaru (Stokis Resmi),ChIJ4cvCMOWx1TERFXL8sAzf7pU,0.5054333,101.5343142,pharmacy,friday,11,33,2019-05-10 11:00:00
7674,Kenken Petshop,ChIJocgBRSqs1TERN2VzaQeQEL0,0.5168680000000001,101.475636,pet_store,friday,11,26,2019-05-10 11:00:00
7675,EVO PETSHOP AND COFFEESHOP,ChIJB4CiO2St1TERpAV6IwxlFO8,0.516386,101.44172900000001,pet_store,friday,11,25,2019-05-10 11:00:00
7676,EVO PETSHOP AND COFFEESHOP,ChIJbVLH17Ot1TERtV0sw87XD34,0.5163732,101.4414775,pet_store,friday,11,25,2019-05-10 11:00:00
7677,Happy Puppy,ChIJI4X9Y42r1TERI3V4hdkFlWA,0.535046,101.4231979,night_club,friday,11,1,2019-05-10 11:00:00
7678,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,night_club,friday,11,7,2019-05-10 11:00:00
7679,Happy Puppy Sudirman,ChIJrX9EVxKs1TERy1Pvkk4dJPA,0.4887462,101.4540202,night_club,friday,11,1,2019-05-10 11:00:00
7680,NEW PARAGON KTV POOL & CAFE,ChIJJX3PK2us1TERVOX4W6ETvQg,0.5347780999999999,101.45347740000001,night_club,friday,11,0,2019-05-10 11:00:00
7681,Terminal 8,ChIJsWPnqLyu1TERctXbYsftvdE,0.5055955000000001,101.451216,night_club,friday,11,4,2019-05-10 11:00:00
7682,Arena Entertaiment,ChIJGWHdnLKu1TER9_FWedco2Vo,0.5058694000000001,101.43507240000001,night_club,friday,11,10,2019-05-10 11:00:00
7683,Family Box,ChIJGYaFW5Ku1TERV-hZ8QetPps,0.4994803,101.4661837,night_club,friday,11,1,2019-05-10 11:00:00
7684,Club Executive CE7,ChIJJfqMZwms1TERFl6DPJfVDp0,0.528563,101.43829040000001,night_club,friday,11,0,2019-05-10 11:00:00
7685,MP Club,ChIJSRPzUhKs1TERfY0QakYb8eQ,0.5318499000000001,101.4480708,night_club,friday,11,0,2019-05-10 11:00:00
7686,CGV Studio Pekanbaru,ChIJYcEdBaiu1TERQJJuhdns2t8,0.5101367,101.4469543,movie_theater,friday,11,18,2019-05-10 11:00:00
7687,Ciputra Seraya XXI,ChIJVfTatHiCeC4RKlB6jQtU7Lg,0.5360614,101.4301886,movie_theater,friday,11,63,2019-05-10 11:00:00
7688,Cinemaxx Living World,ChIJEXOan7Gp1TERG4PKT1ntqV4,0.5002414000000001,101.4200645,movie_theater,friday,11,1,2019-05-10 11:00:00
7689,Metro Plaza,ChIJt7c8oJOu1TERJ1eGqIm9wU8,0.4997860999999999,101.46378179999999,shopping_mall,friday,11,36,2019-05-10 11:00:00
7690,Kedaung Table Top Plaza,ChIJyciJeTmp1TERkUcA-ZYa_-E,0.49243590000000004,101.419789,shopping_mall,friday,11,79,2019-05-10 11:00:00
7691,Swalayan 999 harapan raya,ChIJZS0kMb6u1TERFlbNO2g-Gxs,0.4928907,101.4521209,supermarket,friday,11,16,2019-05-10 11:00:00
7692,Colour's Mart,ChIJaaapX1uo1TERxXkY6fF0p3Q,0.4647808,101.3782361,supermarket,friday,11,28,2019-05-10 11:00:00
7693,Indomaret Sudirman 422,ChIJqy2zmaSu1TERg3atYLQeud0,0.5073584,101.4503607,supermarket,friday,11,10,2019-05-10 11:00:00
7694,Alfamart Kini Balu,ChIJ_41NHD2s1TERMT083HBqGqw,0.5261210999999999,101.4592768,supermarket,friday,11,48,2019-05-10 11:00:00
7695,Indomaret,ChIJGb3o5ROs1TERvVixLMtEYLo,0.5297386000000001,101.4499334,supermarket,friday,11,6,2019-05-10 11:00:00
7696,Lotte Wholesale Pekanbaru,ChIJ-_2DtVqp1TER0T9vmjaboOc,0.5062468999999999,101.420908,supermarket,friday,11,67,2019-05-10 11:00:00
7697,Pasar Buah Pekanbaru,ChIJz5WQkb6u1TEROcnCcmB6jdA,0.5346524,101.4474015,supermarket,friday,11,32,2019-05-10 11:00:00
7698,Alfamart Tuanku Tambusai 2,ChIJyfFlekap1TERfuT5iQindNg,0.5010777000000001,101.4203673,supermarket,friday,11,5,2019-05-10 11:00:00
7699,Transmart Carrefour Pekanbaru,ChIJyWEmYOOr1TERCg6J8CqOomA,0.5031186000000001,101.4200232,supermarket,friday,11,11,2019-05-10 11:00:00
7700,Swalayan 999 harapan raya,ChIJZS0kMb6u1TERFlbNO2g-Gxs,0.4928907,101.4521209,store,friday,11,16,2019-05-10 11:00:00
7701,Naga Swalayan,ChIJjQiDPMyu1TER-VkVgSVp_k8,0.4907185999999999,101.4388513,store,friday,11,50,2019-05-10 11:00:00
7702,Toserba Mama,ChIJRfl9KRKs1TERZ24eaPgtW3M,0.5292235,101.4477167,store,friday,11,34,2019-05-10 11:00:00
7703,TOSERBA FHAJAR ( SWALAYAN ECERAN & GROSIR ),ChIJPTvsv42u1TERlh28FYGHenU,0.500128,101.469479,store,friday,11,25,2019-05-10 11:00:00
7704,Colour's Mart,ChIJaaapX1uo1TERxXkY6fF0p3Q,0.4647808,101.3782361,store,friday,11,28,2019-05-10 11:00:00
7705,V-Communication,ChIJe99uAhOs1TERbsf38JkAKCs,0.5326945,101.4481772,store,friday,11,76,2019-05-10 11:00:00
7706,3Store Pekanbaru,ChIJR2fFxcKu1TERCa9y0vH1KJw,0.5355850999999998,101.4301636,store,friday,11,63,2019-05-10 11:00:00
7707,Indonesian Bakery,ChIJHerhDAqs1TERUrN1gOhowUg,0.5303456999999999,101.4342577,store,friday,11,33,2019-05-10 11:00:00
7708,Bandara Internasional SSK II Pekanbaru,ChIJDYL1Kzqv1TER0XfHoqGdrRU,0.46469099999999997,101.4478337,airport,saturday,11,70,2019-05-11 11:00:00
7709,Bandar Udara Internasional Syarif Kasim II Pekanbaru,ChIJQakSBOev1TERLG6Pg9un_R8,0.4645344,101.4483296,airport,saturday,11,85,2019-05-11 11:00:00
7710,Sultan Syarif Kasim II International Airport,ChIJxwFScDmv1TERljqI_TQ4_JM,0.4644616,101.44815559999999,airport,saturday,11,85,2019-05-11 11:00:00
7711,Bank Danamon Pekanbaru - Simpang Pasar Bawah,ChIJf-XeYQ2s1TERV0lMbulRGtA,0.5365985999999999,101.4433547,bank,saturday,11,0,2019-05-11 11:00:00
7712,Danamon KC WAHID HASYIM,ChIJEyqnQRKs1TERya0An_4EkhI,0.5272717,101.4481716,bank,saturday,11,0,2019-05-11 11:00:00
7713,Mandiri KCP Pekanbaru Ahmad Yani,ChIJo_t6Ww6s1TER_mgpi_PrG90,0.5195924,101.44427009999998,bank,saturday,11,0,2019-05-11 11:00:00
7714,Mandiri Pekanbaru Jalan Riau,ChIJL-gB6Yqr1TERJ5YF0ui5ja8,0.5351117,101.43770740000001,bank,saturday,11,0,2019-05-11 11:00:00
7715,Bank BNI Syariah KCP Panam,ChIJSfptz_Oo1TERYlFeYarvQBY,0.4639601,101.3972177,bank,saturday,11,0,2019-05-11 11:00:00
7716,Bank Syariah Mandiri KCP Pekanbaru Sudirman Bawah,ChIJn46FShKs1TER6f57XUZCj3o,0.5304854,101.44780820000001,bank,saturday,11,0,2019-05-11 11:00:00
7717,Bank Mandiri - KCP Pekanbaru Panam,ChIJNVYGCUSo1TER8Iyg616RTp4,0.46378909999999995,101.4097403,bank,saturday,11,0,2019-05-11 11:00:00
7718,BANK BTN KC PEKANBARU,ChIJexsI76au1TERfvSmQayPhGY,0.512274,101.4486575,bank,saturday,11,0,2019-05-11 11:00:00
7719,Happy Puppy,ChIJI4X9Y42r1TERI3V4hdkFlWA,0.535046,101.4231979,bar,saturday,11,1,2019-05-11 11:00:00
7720,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,bar,saturday,11,11,2019-05-11 11:00:00
7721,Happy Puppy Sudirman,ChIJrX9EVxKs1TERy1Pvkk4dJPA,0.4887462,101.4540202,bar,saturday,11,1,2019-05-11 11:00:00
7722,Base Came Telkomsel,ChIJD83qBz2s1TERw0VjmFhUWHM,0.5268183000000001,101.45884790000001,bar,saturday,11,60,2019-05-11 11:00:00
7723,NEW PARAGON KTV POOL & CAFE,ChIJJX3PK2us1TERVOX4W6ETvQg,0.5347780999999999,101.45347740000001,bar,saturday,11,0,2019-05-11 11:00:00
7724,Bier Haus Cafe,ChIJxb7ZvvKr1TERKLhwjiUNnOc,0.5329904999999999,101.42378570000001,bar,saturday,11,1,2019-05-11 11:00:00
7725,Terminal 8,ChIJsWPnqLyu1TERctXbYsftvdE,0.5055955000000001,101.451216,bar,saturday,11,4,2019-05-11 11:00:00
7726,Brown Salon,ChIJk0pCUxKs1TER6deV7WAfOpU,0.531199,101.448033,beauty_salon,saturday,11,34,2019-05-11 11:00:00
7727,Toko Buku Gramedia - Pekanbaru,ChIJn5vmlbyu1TERMsSjQhzSOEM,0.5101001000000001,101.4498796,book_store,saturday,11,45,2019-05-11 11:00:00
7728,Bookstore Zanafa,ChIJjcHMLFmo1TER5gukebmKRwo,0.4644452999999999,101.3852567,book_store,saturday,11,69,2019-05-11 11:00:00
7729,toko buku yasperin,ChIJM7uy202p1TERBRH2gKTTLb8,0.5045050000000001,101.428722,book_store,saturday,11,25,2019-05-11 11:00:00
7730,Toko Muazzam,ChIJHcXDuWCp1TERyJEqFwY4fMQ,0.5114508,101.41018570000001,book_store,saturday,11,60,2019-05-11 11:00:00
7731,Al Mumtaz,ChIJhwvyG_So1TERs7EZamIMYL4,0.4599603,101.3600189,book_store,saturday,11,28,2019-05-11 11:00:00
7732,AZMAR FOTOCOPY,ChIJ9___WJdO1DERt4jk6o70Btw,0.6736778999999999,101.5877454,book_store,saturday,11,40,2019-05-11 11:00:00
7733,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,cafe,saturday,11,11,2019-05-11 11:00:00
